127.0867,11598.7,0,12493
129.1026,15829.1,0,12493
130.0497,4584.2,0,12493
130.0651,5568.9,0,12493
130.1054,6166.9,0,12493
130.1102,62284.5,0,12493
131.1135,89418.8,1,12493
131.1184,4739.9,0,12493
132.1167,4837.4,1,12493
134.0271,78316.5,0,12493
135.0305,91051.6,0,12493
136.0757,118078.6,0,12493
137.0791,3268.5,0,12493
140.0817,4026.7,0,12493
143.0816,6398.2,0,12493
143.1177,4172.1,0,12493
144.066,2895.5,0,12493
145.0972,33388.9,1,12493
146.1004,24957.6,1,12493
147.076,3528,1,12493
147.1128,6627.1,1,12493
148.0755,2917.3,0,12493
152.082,3259.9,0,12493
155.0815,5438.2,0,12493
156.0658,4609.3,0,12493
156.0768,56985.2,0,12493
157.097,3494.6,0,12493
157.1339,3290.7,0,12493
158.0926,30993.9,0,12493
159.0766,6018.1,0,12493
159.0911,20709.7,0,12493
161.0743,81570.9,0,12493
162.0776,96732.8,0,12493
162.0897,2901.9,0,12493
164.0713,27011.9,0,12493
164.0818,3169.7,0,12493
164.0936,16590.7,0,12493
166.0608,5452.9,0,12493
166.0681,6831.3,0,12493
167.0811,13831.3,0,12493
169.097,3793.1,0,12493
169.1333,3449.7,0,12493
171.0763,6996.6,0,12493
171.1129,5325.5,0,12493
173.0921,12744.9,0,12493
173.1281,5178,0,12493
174.1006,3767,0,12493
175.104,4875.2,0,12493
175.119,89210.9,1,12493
176.1224,5853.8,1,12493
177.102,2792,1,12493
178.0768,12255,0,12493
179.0851,254306.3,0,12493
179.9563,2560.9,0,12493
180.0882,286168.7,0,12493
181.0613,3413.6,0,12493
181.0805,6802.2,0,12493
181.0911,6875.8,0,12493
182.0838,15814.4,0,12493
182.0921,3413.8,0,12493
182.1541,5155.5,0,12493
183.1126,13537,0,12493
183.1492,5181.7,0,12493
184.0604,2955,0,12493
185.0921,59631.9,1,12493
185.1648,2824.8,0,12493
186.0872,13683.2,1,12493
186.1236,15223.1,0,12493
187.0711,4675,1,12493
187.0983,2662.4,1,12493
187.1076,15995.3,1,12493
187.1266,6355.5,1,12493
187.1441,15053.2,0,12493
188.1109,10861.8,0,12493
197.0922,3421,0,12493
197.1285,11476.9,0,12493
198.0872,5451,0,12493
199.1077,15634.7,0,12493
199.1806,5511.4,0,12493
200.1393,5342.7,0,12493
201.0863,3784.1,0,12493
201.1234,44487.1,1,12493
201.1428,3878,0,12493
202.1268,14760.6,1,12493
203.1031,4244.7,1,12493
207.113,4378.2,0,12493
208.1078,4333.7,0,12493
211.1069,3562.9,0,12493
211.1439,4537.8,0,12493
212.1027,6347.3,0,12493
212.6797,115655.8,0,12493
212.6926,39500.3,0,12493
212.6996,3674.3,0,12493
213.0869,40396.3,0,12493
214.1188,5803.8,0,12493
215.0845,3288.2,0,12493
215.1389,6583.3,0,12493
216.098,3778.4,0,12493
216.1234,28706,1,12493
217.1006,9469.6,0,12493
217.119,3652.6,1,12493
217.1345,5557.2,1,12493
218.1042,5409.5,1,12493
221.1282,3542.9,0,12493
223.9891,3659.2,0,12493
225.0984,4219.9,0,12493
226.118,3602.2,0,12493
226.1546,4474.8,0,12493
227.1024,10258.4,0,12493
227.1754,4102.9,0,12493
228.1338,13827,0,12493
229.1183,12876.8,0,12493
229.174,12390,0,12493
231.0986,3262,0,12493
231.1143,3481.1,0,12493
232.0874,4078.7,0,12493
232.1404,13564.4,0,12493
233.0937,12141.8,0,12493
234.0996,4764.9,0,12493
234.125,3897.8,0,12493
235.109,12168,0,12493
235.1187,55305.4,1,12493
235.1307,11632.2,0,12493
235.1429,2907.7,0,12493
236.1127,26426.5,1,12493
240.0965,3372.1,0,12493
240.1339,3427.1,0,12493
243.0801,3740.3,0,12493
243.1334,3305.3,0,12493
244.0932,4727.6,0,12493
244.1291,14311.8,0,12493
245.1238,22189.3,0,12493
246.1074,3011.5,0,12493
247.1095,3348.2,0,12493
248.0583,3296.9,0,12493
249.1238,3978.5,0,12493
250.0972,5867.7,0,12493
251.1022,17200.3,0,12493
252.1073,4997.8,0,12493
253.1292,111325.7,1,12493
254.1136,2807.4,0,12493
254.1328,6763.7,1,12493
254.1495,11378.2,0,12493
256.0923,2985.6,0,12493
258.1256,3043.4,0,12493
259.1308,4167.4,0,12493
262.1194,6239.4,0,12493
262.1509,13474.6,0,12493
266.0752,6348.3,0,12493
266.0943,3201,0,12493
267.0815,6083.2,0,12493
268.1657,4594,0,12493
285.1552,4920.2,0,12493
286.1215,11139.9,0,12493
287.1255,12545.2,2,12493
287.6219,6840.6,2,12493
288.122,4512.4,2,12493
289.1408,6383.3,0,12493
289.1605,3987.4,0,12493
290.1461,3229.6,0,12493
298.1217,3885.5,0,12493
300.1181,3261.2,0,12493
300.1359,4806.5,0,12493
300.6758,3714.1,0,12493
301.1416,5506.7,0,12493
303.1443,4427.2,0,12493
303.6819,43105.5,0,12493
309.1441,4221.6,0,12493
311.1703,2696.1,0,12493
316.1611,11609.8,0,12493
320.1251,3391.9,0,12493
325.147,2891.7,0,12493
326.1709,3832.9,0,12493
328.1334,4353.2,0,12493
329.2176,18042.9,0,12493
330.2216,22947.5,0,12493
333.1307,4142.1,0,12493
333.1876,38296.6,1,12493
334.1392,4196.6,0,12493
334.1892,6389,1,12493
340.1855,3659.5,0,12493
341.1802,2702.3,0,12493
342.179,4019.6,0,12493
344.1836,21351.6,0,12493
345.1355,45372.6,2,12493
345.6367,27014.4,2,12493
346.1771,3235.8,0,12493
346.1988,23440.9,0,12493
347.204,4483.9,0,12493
357.7195,2988,0,12493
361.198,5203.5,0,12493
362.1932,32525.3,1,12493
362.2194,6153.8,0,12493
363.1751,16228.8,0,12493
363.1982,4797,1,12493
364.1611,24466.8,0,12493
364.2086,3266.5,1,12493
371.1485,3280.6,0,12493
372.2147,18023.1,1,12493
373.2169,3811.5,1,12493
374.1485,3238,0,12493
378.1895,13819.2,1,12493
379.1951,5516.8,1,12493
381.1887,4245.5,0,12493
381.2139,3410.1,0,12493
381.6619,3739.2,0,12493
382.1614,4216,0,12493
386.6533,6093.5,0,12493
387.1984,5011.4,0,12493
389.2403,6325.8,0,12493
390.2077,14515.8,0,12493
393.6952,3489,0,12493
395.6596,18590.7,2,12493
396.1606,6584.2,2,12493
396.1882,3608.4,0,12493
396.6619,5636.1,2,12493
398.5533,2937.4,0,12493
404.2252,102214.6,1,12493
405.2291,29777.3,1,12493
412.184,3614,0,12493
416.2502,5035,0,12493
417.254,7078.2,0,12493
418.2564,3180.1,0,12493
420.1924,21515,0,12493
422.1706,5583,0,12493
422.6736,4099.6,0,12493
426.1992,4679,0,12493
431.1787,4620.8,2,12493
431.6798,25040.1,2,12493
432.18,6735.2,2,12493
433.2318,12572.9,0,12493
436.1943,13180.8,0,12493
443.3054,3369.4,0,12493
